x,y,z,nx,ny,nz
-31.577082,-1.624075,44.730576,-1.000000,0.000000,0.000000
-26.397007,21.107294,41.068721,-0.000000,1.000000,0.000000
-31.577082,18.142647,9.674681,-1.000000,0.000000,0.000000
-25.207126,5.756435,22.357288,0.000000,0.881922,-0.471396
3.374939,-12.809314,3.418044,-0.000000,-0.000000,1.000000
-7.585201,0.736491,-3.418044,0.000000,0.000000,-1.000000
-15.999602,-12.930158,-3.418044,0.000000,0.000000,-1.000000
-2.864973,16.541932,3.418044,-0.000000,0.000000,1.000000
-0.500865,18.789644,-3.418044,0.000000,-0.000000,-1.000000
-31.577082,-14.266141,27.530662,-1.000000,0.000000,0.000000
-23.152381,17.600565,-3.418044,0.000000,0.000000,-1.000000
-3.220099,13.211108,3.418044,-0.000000,-0.000000,1.000000
-31.577082,0.185637,-2.946566,-1.000000,0.000000,0.000000
-28.264482,7.714390,57.533226,0.000000,-0.000000,1.000000
-24.740995,10.342618,51.903141,1.000000,-0.000000,0.000000
-5.537243,10.939988,-3.418044,0.000000,0.000000,-1.000000
-2.897617,15.115981,3.418044,-0.000000,0.000000,1.000000
-24.752276,21.107294,-2.137661,0.000000,1.000000,0.000000
-24.740995,-6.448429,9.128670,1.000000,0.000000,-0.000000
5.353677,-13.009954,3.418044,-0.000000,-0.000000,1.000000
-31.577082,-6.826114,30.085303,-1.000000,0.000000,0.000000
22.294266,5.616346,3.418044,-0.000000,0.000000,1.000000
-24.740995,7.106721,11.673858,1.000000,0.000000,-0.000000
19.695708,-19.478241,-3.418044,0.000000,0.000000,-1.000000
-22.768123,-18.724365,3.418044,0.000000,-0.000000,1.000000
-10.219860,21.107294,-2.604327,-0.000000,1.000000,0.000000
31.577082,15.772553,-3.354654,1.000000,0.000000,-0.000000
-31.577082,-12.813880,21.644466,-1.000000,0.000000,0.000000
-24.740995,-0.391457,18.060761,1.000000,0.000000,0.000000
31.577082,-7.205653,-0.048247,1.000000,0.000000,-0.000000
-31.577082,15.352496,52.722571,-1.000000,0.000000,0.000000
-31.577082,-1.367923,49.668072,-1.000000,0.000000,0.000000
-9.845883,19.887772,-3.418044,0.000000,-0.000000,-1.000000
-24.740995,-10.715232,22.624758,1.000000,0.000000,-0.000000
1.971709,5.265570,-3.418044,0.000000,0.000000,-1.000000
