x,y,z,nx,ny,nz
-5.521663,-28.407198,3.265829,-0.000000,0.000000,1.000000
-44.572698,-16.710053,0.698008,-0.941544,-0.336890,0.000000
-43.119497,-12.321129,3.265829,0.000000,-0.000000,1.000000
24.103847,-25.021381,3.265829,-0.000000,0.000000,1.000000
-23.860222,-10.618498,-3.265829,0.000000,0.000000,-1.000000
-14.771519,26.701176,-3.265829,0.000000,0.000000,-1.000000
2.308118,-26.337080,3.265829,0.000000,-0.000000,1.000000
22.195065,-42.154254,-0.950903,0.427555,-0.903989,0.000000
-36.046049,20.677901,3.265829,-0.000000,-0.000000,1.000000
-11.005486,-14.213038,3.265829,0.000000,-0.000000,1.000000
27.956105,27.891040,-3.265829,0.000000,-0.000000,-1.000000
-5.614399,-11.385158,-0.230498,0.471397,0.881921,0.000000
-10.851400,30.547808,-0.295322,-0.098018,0.995185,0.000000
-41.368718,-11.577295,3.265829,0.000000,-0.000000,1.000000
8.459691,-21.801501,3.265829,-0.000000,-0.000000,1.000000
14.076629,8.808515,3.265829,0.000000,-0.000000,1.000000
-40.607383,-20.706526,-3.265829,0.000000,0.000000,-1.000000
4.716945,19.607216,3.265829,0.000000,-0.000000,1.000000
7.847979,32.527162,-3.265829,0.000000,0.000000,-1.000000
-13.714328,-4.973046,-3.265829,0.000000,0.000000,-1.000000
8.249070,39.764625,-3.265829,0.000000,-0.000000,-1.000000
-25.566119,34.142924,3.265829,-0.000000,-0.000000,1.000000
16.758310,-44.555432,-0.858248,0.336890,-0.941544,0.000000
-20.274984,32.972389,3.265829,-0.000000,-0.000000,1.000000
43.622960,19.089745,-2.817394,0.903989,0.427555,0.000000
-1.426437,17.774498,-3.265829,0.000000,0.000000,-1.000000
-0.438417,28.190406,-3.265829,0.000000,-0.000000,-1.000000
-28.618916,24.441056,-0.391945,-0.098018,-0.995185,0.000000
45.378215,0.072112,3.265829,0.000000,-0.000000,1.000000
-14.365605,18.938534,3.265829,-0.000000,-0.000000,1.000000
31.072663,-29.696902,-3.265829,0.000000,0.000000,-1.000000
-18.665967,34.673870,3.265829,0.000000,-0.000000,1.000000
-10.037834,-37.286719,2.157939,-0.290285,0.956940,0.000000
17.221309,1.595283,3.265829,0.000000,-0.000000,1.000000
39.575191,9.392506,-3.265829,0.000000,0.000000,-1.000000
20.968832,-28.895050,-3.265829,0.000000,-0.000000,-1.000000
31.404768,35.566398,-3.265829,0.000000,0.000000,-1.000000
-41.960600,1.068653,3.265829,0.000000,-0.000000,1.000000
40.765068,-24.569491,-2.256463,0.857729,-0.514103,0.000000
-38.324178,-4.212801,-3.265829,0.000000,0.000000,-1.000000
-29.576700,-7.712545,-3.265829,0.000000,0.000000,-1.000000
28.801140,3.308587,-3.265829,0.000000,-0.000000,-1.000000
-19.139822,-22.292101,-3.265829,0.000000,0.000000,-1.000000
37.264132,-14.623426,3.265829,-0.000000,0.000000,1.000000
19.819630,-11.052266,3.265829,-0.000000,0.000000,1.000000
42.876793,-5.865135,-3.265829,0.000000,-0.000000,-1.000000
-13.526854,-12.288980,-3.265829,0.000000,0.000000,-1.000000
24.593838,-7.620031,-3.265829,0.000000,0.000000,-1.000000
-1.128119,-46.929750,-3.265829,0.000000,-0.000000,-1.000000
26.432056,-14.959043,-3.265829,-0.000000,-0.000000,-1.000000
-2.571146,-35.387515,-3.265829,0.000000,-0.000000,-1.000000
-8.965704,-9.055040,1.163862,0.634393,0.773011,-0.000000
7.857687,-40.959376,3.265829,0.000000,0.000000,1.000000
-29.409924,17.594076,0.291431,0.098015,0.995185,-0.000000
-8.456002,-14.319212,-3.265829,0.000000,0.000000,-1.000000
-20.188607,-20.599796,3.265829,0.000000,-0.000000,1.000000
15.101958,17.610021,-3.265829,0.000000,-0.000000,-1.000000
-25.734980,40.066500,-2.955014,-0.514103,0.857729,0.000000
-35.837714,-15.987078,3.265829,0.000000,-0.000000,1.000000
-12.075773,-3.898340,3.078833,0.956940,0.290284,0.000000
23.909750,40.596043,3.265829,0.000000,-0.000000,1.000000
10.024649,-46.407972,3.265829,0.000000,-0.000000,1.000000
20.638613,-17.300257,3.265829,-0.000000,0.000000,1.000000
36.231027,-23.635032,3.265829,0.000000,-0.000000,1.000000
-20.516223,-16.073574,-3.265829,0.000000,0.000000,-1.000000
11.956423,38.814193,-3.265829,0.000000,-0.000000,-1.000000
38.099664,-28.528942,-1.256057,0.803208,-0.595699,0.000000
18.654273,21.321672,-3.265829,0.000000,0.000000,-1.000000
-30.571730,34.050621,3.265829,-0.000000,-0.000000,1.000000
-11.442345,20.973296,3.265829,0.000000,-0.000000,1.000000
26.143161,4.167917,3.265829,0.000000,-0.000000,1.000000
39.411739,-9.936209,-3.265829,0.000000,-0.000000,-1.000000
-31.660075,18.921419,0.156819,0.773011,0.634393,-0.000000
-5.046707,-26.816760,3.265829,-0.000000,0.000000,1.000000
-28.189799,-31.677499,3.265829,0.000000,-0.000000,1.000000
9.313512,30.719262,-3.265829,0.000000,0.000000,-1.000000
-22.756461,40.673632,3.265829,-0.000000,-0.000000,1.000000
-18.050647,-17.830456,-3.265829,0.000000,0.000000,-1.000000
-0.341727,-31.687798,-3.265829,0.000000,-0.000000,-1.000000
25.478940,-3.806631,-3.265829,0.000000,0.000000,-1.000000
44.979517,0.520740,-3.265829,0.000000,0.000000,-1.000000
-13.893896,30.244193,3.265829,0.000000,0.000000,1.000000
16.542559,15.254187,-3.265829,0.000000,-0.000000,-1.000000
-42.232492,-18.441692,3.265829,0.000000,-0.000000,1.000000
32.649096,-32.048977,-3.265829,0.000000,0.000000,-1.000000
-7.054711,10.615295,-1.077547,0.471397,-0.881921,0.000000
-19.827041,-24.760161,3.265829,-0.000000,0.000000,1.000000
34.740642,-3.297516,-0.871747,0.290284,0.956941,-0.000000
20.599727,-23.271355,3.265829,-0.000000,0.000000,1.000000
-0.747154,-47.588289,-3.265829,0.000000,-0.000000,-1.000000
-25.445655,-19.164198,3.265829,0.000000,-0.000000,1.000000
-11.918191,-11.802273,3.265829,0.000000,-0.000000,1.000000
-13.771786,27.353117,3.265829,0.000000,0.000000,1.000000
-3.342431,-44.722182,3.265829,-0.000000,0.000000,1.000000
33.646572,-25.157825,3.265829,0.000000,-0.000000,1.000000
-28.978713,-9.569764,-3.265829,0.000000,0.000000,-1.000000
28.695635,29.299627,-3.265829,0.000000,0.000000,-1.000000
-9.034666,46.777239,2.563379,-0.146731,0.989177,0.000000
-13.786714,36.081352,0.336979,0.773012,-0.634392,0.000000
14.492477,20.531237,-3.265829,0.000000,0.000000,-1.000000
-20.790068,-17.997041,-3.265829,0.000000,0.000000,-1.000000
-12.447779,-14.921444,3.265829,-0.000000,0.000000,1.000000
17.598079,32.818358,3.265829,0.000000,-0.000000,1.000000
30.246603,36.823252,2.410616,0.671559,0.740951,-0.000000
42.224115,-22.047356,0.898359,0.903989,-0.427555,0.000000
-13.026365,16.324122,3.265829,-0.000000,0.000000,1.000000
