x,y,z,nx,ny,nz
23.182120,9.006193,-15.135212,0.818634,0.267099,-0.508425
3.300538,21.099681,-19.758998,0.080531,0.723272,-0.685852
4.200444,15.378619,9.034984,-0.471397,0.000000,-0.881921
22.352989,-7.137935,17.233061,0.759176,-0.293108,0.581154
5.394038,18.914930,8.396995,-0.471397,-0.000000,-0.881921
3.915030,-9.187540,19.393459,-0.471397,0.881921,-0.000000
7.845150,20.862418,-6.122128,-0.773010,0.000000,0.634393
7.291425,15.295138,6.796843,-0.773010,-0.000000,-0.634393
-6.961247,-21.024519,-7.156502,0.634393,0.000000,0.773010
-5.620084,8.257167,13.214007,0.634393,-0.773010,0.000000
-9.849239,-1.493687,17.990062,0.995185,0.098017,-0.000000
-26.291311,6.210579,10.758726,-0.903180,0.214847,0.371628
20.285942,-13.944959,-15.456818,0.699011,-0.488895,-0.521887
-5.510173,18.642196,-21.641356,-0.217328,0.638726,-0.738104
-2.482920,16.049816,9.642676,0.290284,0.000000,-0.956940
-28.161221,6.791139,2.377706,-0.971231,0.223786,0.081425
28.644757,-3.162049,-3.991657,0.984754,-0.084103,-0.152273
1.640489,18.406260,-22.516148,0.000000,0.639355,-0.768912
-6.007550,-7.939182,-21.637870,0.634393,0.773010,-0.000000
-5.809998,15.180993,24.127952,-0.211221,0.500142,0.839788
-27.277860,7.492521,-6.844520,-0.947462,0.216204,-0.235738
15.383179,-13.713932,20.511799,0.546564,-0.446517,0.708443
-12.238844,26.347734,1.558443,-0.424492,0.901705,0.082070
19.181178,20.384649,8.127118,0.702258,0.670528,0.239219
-2.543253,9.624374,10.166051,0.290284,-0.956940,0.000000
7.897589,-6.058230,-21.703715,-0.773010,0.634393,0.000000
-7.487832,-6.557521,20.730406,0.773010,0.634393,-0.000000
18.424217,-13.506377,18.006377,0.620644,-0.440461,0.648687
8.069191,8.385132,-5.849133,-0.773010,-0.000000,0.634394
4.346991,19.394836,-21.274686,0.161444,0.630461,-0.759246
9.698157,-18.174209,2.300025,-0.956940,0.000000,-0.290285
8.943252,9.304798,4.372062,-0.881921,-0.000000,-0.471397
-25.535082,-10.088011,9.606012,-0.885789,-0.343197,0.312401
-24.542560,9.062439,12.732951,-0.829480,0.337457,0.445068
5.434628,13.748181,-25.075686,0.211221,0.500142,-0.839788
-2.207323,11.192497,-26.781260,-0.082070,0.424492,-0.901705
-27.215392,9.977405,-2.260439,-0.946807,0.311336,-0.081408
9.491662,2.980749,8.018667,-0.956941,-0.290284,0.000000
-8.538743,-9.467242,26.174236,-0.306798,-0.364801,0.879088
17.509541,11.867541,-19.994285,0.620644,0.440461,-0.648687
5.606831,-9.046252,8.268043,-0.634393,0.000000,-0.773010
-14.469384,18.236121,-17.464293,-0.503751,0.585159,-0.635472
12.118711,-26.005521,-4.781281,0.419240,-0.889788,-0.180319
