x,y,z,nx,ny,nz
-26.091000,15.758207,-3.408753,-0.872474,0.482336,-0.078367
-9.436450,-17.319258,-23.464797,-0.293109,-0.581154,-0.759176
-5.314184,-18.646633,12.071812,0.471397,0.000000,-0.881921
-11.282283,14.132683,24.764274,-0.395175,0.448482,0.801686
-12.390547,-4.459287,19.098093,0.956940,0.290285,0.000000
-26.857176,-14.335173,-3.637323,-0.872474,-0.482336,-0.078367
-15.792176,9.259507,-24.681051,-0.569358,0.313422,-0.759999
2.484568,-18.760189,-24.230711,0.081178,-0.546249,-0.833680
-10.053220,9.745137,-8.480911,0.773009,0.000000,0.634395
-19.650279,21.556830,-9.650503,-0.585563,0.731257,-0.349826
6.850550,22.874878,-11.250607,-0.471397,-0.000000,0.881921
-1.608810,-21.044580,13.056657,0.098017,0.000000,-0.995185
24.378247,15.924236,-9.753860,0.759999,0.569358,-0.313422
21.202788,8.712119,20.433770,0.670527,0.239219,0.702258
7.147168,18.049190,11.092062,-0.471397,-0.000000,-0.881921
12.810325,7.303926,26.907195,0.469405,0.233172,0.851639
9.323703,-11.262863,26.939007,0.306798,-0.364801,0.879088
11.330533,-6.701019,9.124387,-0.881921,0.471397,-0.000000
-24.014347,-12.299624,14.576799,-0.801686,-0.395175,0.448482
0.551944,19.080621,-23.994762,0.000000,0.639354,-0.768912
16.091718,9.191857,24.484546,0.569358,0.313422,0.759999
-6.825009,21.947030,-20.291168,-0.239219,0.702258,-0.670527
-22.199994,5.190911,-20.551702,-0.759246,0.161444,-0.630461
0.371015,27.297675,13.178569,-0.098017,0.000000,-0.995185
-28.535077,4.858281,-10.180976,-0.940327,0.181151,-0.288045
10.176686,-8.330467,14.657070,-0.773010,0.634393,0.000000
12.863200,-19.269099,20.085980,0.440461,-0.648687,0.620644
2.967837,-26.520244,15.053407,0.078367,-0.872474,0.482336
-28.657242,-10.795980,1.303980,-0.934172,-0.356822,0.000000
12.088942,-11.763243,-25.688688,0.457622,-0.382478,-0.802678
-13.137890,-0.784037,-22.919721,0.995185,0.098017,-0.000000
0.791411,-17.410645,25.248190,0.000000,-0.596420,0.802672
29.104292,0.051885,9.750160,0.939566,0.050000,0.338698
-6.509579,12.478495,-11.432860,0.471397,0.000000,0.881921
11.452186,9.102765,26.954328,0.343196,0.312401,0.885789
4.234669,-25.364349,16.777045,0.160129,-0.791679,0.589579
6.503869,11.435912,25.847380,-0.471397,-0.881921,0.000000
-1.324335,-21.578759,-13.084676,0.098017,-0.000000,0.995185
18.634485,-4.339177,23.959939,0.589579,-0.160129,0.791679
26.051943,12.895186,9.734486,0.852184,0.427026,0.302377
16.000841,22.274606,13.719860,0.522219,0.742100,0.420208
20.353521,16.566011,15.913860,0.699011,0.488895,0.521887
6.194585,11.601228,-15.772342,-0.471397,-0.881921,-0.000000
-7.706943,-16.158380,-24.885878,-0.267099,-0.508425,-0.818634
-3.067394,27.666534,12.812773,0.290285,0.000000,-0.956940
15.390059,17.657044,-19.733314,0.503751,0.585159,-0.635472
20.019846,-21.571421,8.893974,0.702258,-0.670527,0.239219
14.142916,21.956255,-16.027629,0.446517,0.708443,-0.546564
-11.518770,6.348854,8.859819,0.881921,-0.471397,-0.000000
-30.254781,4.052658,-3.385754,-0.984754,0.084103,-0.152273
7.541498,21.549648,20.451738,0.239219,0.702258,0.670527
-3.726927,-13.104236,27.481984,-0.082071,-0.424491,0.901705
17.126572,6.248143,24.664650,0.538762,0.233321,0.809504
30.639165,0.666314,-1.299728,0.996384,0.049506,-0.069057
6.574804,-24.913960,16.610511,0.233321,-0.809504,0.538762
5.138179,-26.803984,-12.165888,-0.471397,0.000000,0.881921
5.432731,-12.008447,-16.560762,-0.471397,0.881921,-0.000000
-8.020223,10.431296,10.553389,0.634393,-0.773010,0.000000
3.170907,-27.715255,12.781373,-0.290285,-0.000000,-0.956940
27.810212,11.350808,-6.189034,0.922797,0.350587,-0.159792
-12.006524,-5.718302,-5.436329,0.881922,-0.000000,0.471396
-11.376512,-25.426318,-6.614999,0.881921,-0.000000,0.471397
6.244594,-13.021527,11.574497,-0.471397,0.000000,-0.881921
-11.989690,-5.467823,14.301996,0.881921,0.471397,-0.000000
5.502462,-11.971175,-26.137771,-0.471396,0.881922,0.000000
24.091507,14.670270,12.026658,0.802678,0.457622,0.382478
11.094898,-7.141862,26.361961,-0.881921,0.471396,0.000000
10.513127,-13.457858,25.453965,0.337457,-0.445068,0.829480
-25.051010,3.106094,17.413035,-0.819635,0.132793,0.557284
5.749112,12.785767,27.257465,0.180319,0.419240,0.889788
17.298977,0.954710,-25.328513,0.597636,0.000000,-0.801768
15.952705,24.994928,-7.764220,0.508425,0.818634,-0.267099
-13.043374,-24.359532,-1.743677,0.995185,-0.000000,0.098017
-20.523575,19.966207,-10.970005,-0.649101,0.663683,-0.371744
23.579232,17.364644,9.074723,0.759999,0.569358,0.313422
-13.053586,-2.124692,-1.639987,0.995185,0.000000,0.098017
21.185613,-21.397869,5.958181,0.702258,-0.670527,0.239219
-1.806937,-13.037143,-25.593106,0.098017,0.995185,-0.000000
-12.474888,-23.421036,-15.340982,-0.382234,-0.759514,-0.526342
9.269744,-17.402658,23.465316,0.293109,-0.581154,0.759176
10.344807,14.290926,8.125611,-0.773011,-0.000000,-0.634393
11.824337,-5.777177,-8.717019,-0.881921,0.471397,0.000000
10.521649,22.460999,18.060792,0.313422,0.759999,0.569358
5.291478,-12.083948,17.016650,-0.471397,0.881921,0.000000
-21.514409,18.468268,-11.835912,-0.648687,0.620644,-0.440461
-18.148225,-8.513167,23.223791,-0.569358,-0.313422,0.759999
-11.192946,6.958428,-8.729517,0.881921,-0.471397,0.000000
21.929092,-15.390152,14.905077,0.699011,-0.488895,0.521887
-11.497075,6.389442,-10.961479,0.881921,-0.471397,0.000000
10.529237,7.900882,-11.840463,-0.773010,-0.634394,0.000000
3.040139,12.821041,18.572390,-0.290285,-0.956940,0.000000
24.467232,17.286800,-6.563103,0.809504,0.538762,-0.233321
-24.916430,17.851814,-0.911583,-0.801768,0.597636,0.000000
21.061625,2.839285,-22.083638,0.685852,0.080531,-0.723272
11.403797,-15.904863,-6.563953,-0.881921,0.000000,0.471397
-25.098313,-14.030890,10.678746,-0.802678,-0.457622,0.382478
14.781332,26.490238,4.788355,0.500142,0.839788,0.211221
21.740390,19.410270,9.500436,0.707576,0.641557,0.296210
25.701168,-7.809912,-14.791557,0.818634,-0.267099,-0.508425
7.039094,24.614281,11.149829,-0.471397,-0.000000,-0.881921
27.366828,-13.127856,4.200097,0.884359,-0.437841,0.161879
11.320844,-16.876988,-6.719146,-0.881921,0.000000,0.471397
-26.508513,2.764967,15.227349,-0.883850,0.050171,0.465071
-13.055589,12.011002,1.619652,0.995185,0.000000,-0.098017
-9.165263,9.491586,-27.003850,0.634393,-0.773010,-0.000000
10.266603,-26.677612,11.106982,0.312401,-0.885789,0.343197
10.056096,8.477407,-26.116894,-0.773010,-0.634393,-0.000000
-9.704366,-23.254093,-8.905990,0.773011,-0.000000,0.634393
-3.818878,-12.584812,23.956574,0.290284,0.956940,-0.000000
-12.366082,-4.539935,9.126974,0.956940,0.290284,0.000000
27.582505,-3.822017,12.872326,0.901705,-0.082070,0.424492
-13.077578,4.511276,1.396393,0.995185,-0.000000,-0.098017
-27.627629,8.607455,-10.205809,-0.879088,0.306798,-0.364801
12.438636,-20.148910,-19.467722,0.440461,-0.648687,-0.620644
-3.554665,-12.664961,-17.196663,0.290285,0.956940,0.000000
-12.999844,-9.373316,-2.185638,0.995185,-0.000000,0.098017
2.237592,12.994727,-17.948075,-0.098017,-0.995185,0.000000
1.637216,13.053859,22.732463,-0.098017,-0.995185,0.000000
-28.291064,-3.991323,-11.334474,-0.901705,-0.082070,-0.424492
0.342543,-23.743541,-19.383175,0.000000,-0.762305,-0.647218
9.804553,-20.936457,-8.783912,-0.773009,-0.000000,0.634395
-3.112068,-23.747785,19.224460,-0.158953,-0.751866,0.639868
-11.582310,8.491611,6.229978,0.881921,0.000000,-0.471397
-3.393316,-18.504606,-12.713906,0.290285,-0.000000,0.956940
28.995237,9.911098,0.256438,0.934172,0.356822,-0.000000
-13.044800,-1.729197,-26.957114,0.995185,0.098017,-0.000000
17.610574,21.656488,-12.810956,0.522219,0.742100,-0.420208
-1.884216,-13.029532,13.695421,0.098017,0.995185,-0.000000
21.157602,22.182807,1.200585,0.680461,0.728344,0.080542
11.909436,-5.617968,18.751635,-0.881921,0.471397,-0.000000
12.625001,-17.471325,3.686394,-0.956940,0.000000,-0.290285
-9.298654,-25.127487,-9.382116,0.634393,0.000000,0.773010
7.629430,-10.752012,24.591034,-0.634393,0.773010,0.000000
12.451250,-19.073704,4.259175,-0.956940,0.000000,-0.290285
-23.133110,-12.043376,16.129861,-0.742100,-0.420208,0.522219
4.143065,12.523472,-27.706521,0.180318,0.419240,-0.889788
-25.649804,12.854842,10.924800,-0.852184,0.427026,0.302377
-2.762621,26.537724,-15.055130,-0.078367,0.872474,-0.482336
16.953075,-10.167996,-23.436698,0.569358,-0.313422,-0.759999
9.902481,16.618948,8.664586,-0.773009,0.000000,-0.634395
13.391413,11.980087,-24.842798,0.457622,0.382478,-0.802678
-30.559956,-2.187597,-0.066354,-0.995747,-0.092126,0.000000
9.933191,-8.627166,24.421831,-0.773010,0.634393,0.000000
20.257712,17.701958,-14.766498,0.648687,0.620644,-0.440461
12.778682,24.909756,3.179777,-0.956940,-0.000000,-0.290285
13.041512,-14.322141,1.762583,-0.995185,-0.000000,-0.098017
24.991758,-9.800190,-14.859839,0.829480,-0.337457,-0.445068
29.389727,8.686425,-1.156016,0.946807,0.311335,-0.081408
24.946748,2.096204,-17.725096,0.833680,0.081178,-0.546249
-24.178621,-10.418482,-15.872667,-0.818634,-0.267099,-0.508425
12.502572,4.089991,-11.052980,-0.956940,-0.290285,0.000000
26.163303,2.752854,-15.770819,0.833680,0.081178,-0.546249
10.522533,11.259899,-7.909051,-0.773010,-0.000000,0.634394
-11.685472,6.036975,-9.618776,0.881921,-0.471397,0.000000
-11.848726,-5.731549,-19.718102,0.881921,0.471397,0.000000
24.621861,16.837262,-7.064646,0.809504,0.538762,-0.233321
16.785446,5.207152,-25.161393,0.589579,0.160129,-0.791679
-27.903199,11.896896,4.453913,-0.922797,0.350587,0.159792
-29.881418,6.444886,2.057876,-0.971231,0.223786,0.081425
-6.608420,27.691895,-11.471086,-0.159793,0.922798,-0.350587
-17.460772,-22.830509,-10.653025,-0.585563,-0.731257,-0.349826
-1.312714,13.804125,-27.339833,-0.050171,0.465072,-0.883850
-12.893479,-2.801343,-13.963100,0.956940,0.290285,0.000000
-22.777340,-1.866164,20.442452,-0.728344,-0.080542,0.680461
28.100041,9.358460,7.951237,0.923386,0.308167,0.228893
-20.530131,-11.950959,19.385184,-0.663683,-0.371744,0.649101
-13.208841,-22.829479,15.658872,-0.446517,-0.708443,0.546564
22.584575,-20.189133,-4.730882,0.751866,-0.639868,-0.158953
6.321571,-11.533353,12.742239,-0.471397,0.881921,0.000000
12.980782,-24.176496,-2.379188,-0.995185,0.000000,0.098017
-1.452774,-17.558227,13.072025,0.098017,0.000000,-0.995185
-10.750058,26.857767,-10.166241,-0.364801,0.879088,-0.306798
-24.593120,9.242506,-15.823061,-0.818634,0.267099,-0.508425
24.352732,17.072797,-7.454514,0.809504,0.538762,-0.233321
11.919430,-5.599270,-5.830864,-0.881921,0.471397,0.000000
28.963623,1.374549,-9.945126,0.939566,0.050000,-0.338698
-0.160007,21.864373,21.596492,0.000000,0.762305,0.647218
-12.729235,-12.286173,25.074467,-0.457622,-0.382478,0.802678
21.719525,-7.927937,20.183995,0.738104,-0.217328,0.638727
25.259648,7.729858,15.544520,0.818634,0.267099,0.508425
25.545418,6.579098,15.611508,0.839788,0.211221,0.500142
24.356679,-12.121425,14.121881,0.801686,-0.395175,0.448482
5.991665,-25.882375,-11.709691,-0.471397,0.000000,0.881921
-25.435391,-9.832727,-14.008363,-0.829480,-0.337457,-0.445068
-2.947081,24.870905,17.706337,-0.078417,0.830387,0.551642
12.992984,-24.440002,-2.255299,-0.995185,0.000000,0.098017
29.646524,3.830434,7.113644,0.952951,0.084545,0.291097
-9.500237,-13.089703,-26.063577,-0.337457,-0.445068,-0.829480
-10.061033,-21.916764,18.956916,-0.296210,-0.707576,0.641557
14.259166,-23.901184,-12.889675,0.448482,-0.801686,-0.395175
-13.088520,25.167769,-1.285303,0.995185,-0.000000,0.098017
7.053448,15.031448,-11.142156,-0.471397,-0.000000,0.881921
-5.626753,-24.845509,11.904740,0.471397,0.000000,-0.881921
8.446407,10.081537,-11.609248,-0.634393,-0.773010,-0.000000
-24.716176,0.717602,18.126638,-0.802672,0.000000,0.596420
-12.301451,-4.752996,-27.224855,0.956940,0.290285,0.000000
2.754207,-12.907777,19.767355,-0.290285,0.956940,0.000000
12.797144,-22.472418,-16.458024,0.446517,-0.708443,-0.546564
5.596664,-22.340500,20.260857,0.158953,-0.751866,0.639868
28.962516,9.186145,4.213530,0.946807,0.311335,0.081408
-23.451511,-18.769671,-6.344252,-0.751866,-0.639868,-0.158953
14.405697,-14.680891,-22.785007,0.488895,-0.521887,-0.699011
11.032529,23.333584,-7.258547,-0.881921,0.000000,0.471397
-21.495423,3.743190,21.571641,-0.685852,0.080531,0.723272
-1.469693,-13.094126,-13.070359,0.098017,-0.000000,0.995185
7.787875,-24.243525,10.621980,-0.634393,0.000000,-0.773010
-4.234509,-21.070646,12.458732,0.290285,0.000000,-0.956940
-18.586583,21.965011,-10.577753,-0.585563,0.731257,-0.349826
-7.915056,-16.847430,24.390032,-0.267099,-0.508425,0.818634
-25.694274,-15.757087,-5.801797,-0.851639,-0.469405,-0.233172
12.926634,2.692043,-26.186122,-0.956940,-0.290284,-0.000000
30.331550,4.384931,1.380682,0.984405,0.175916,0.000000
-13.074858,-1.424019,-25.004501,0.995185,0.098017,-0.000000
11.438812,14.343255,-6.498444,-0.881921,0.000000,0.471397
-8.771203,15.997276,-9.814983,0.634393,0.000000,0.773010
3.358937,-23.452823,-19.509724,0.158953,-0.751866,-0.639868
-16.016821,-14.634954,21.654472,-0.546564,-0.446517,0.708443
9.695217,-8.917138,-22.850848,-0.773010,0.634393,0.000000
-20.458010,-16.243347,16.076174,-0.699011,-0.488895,0.521887
3.102057,21.806369,12.802258,-0.290285,0.000000,-0.956940
-12.747229,-9.021480,-26.379077,-0.427026,-0.302377,-0.852184
17.824075,10.613455,-22.600477,0.569358,0.313422,-0.759999
4.708004,-17.252791,24.900430,0.132793,-0.557284,0.819635
12.778001,-3.182021,12.628961,-0.956941,0.290284,0.000000
