x,y,z,nx,ny,nz
3.357078,-3.695713,10.199878,-0.634393,0.773011,0.000000
1.887013,-21.134374,-29.222309,0.000000,0.000000,-1.000000
16.092339,19.834996,29.222309,0.000000,-0.000000,1.000000
15.363652,-1.292045,29.222309,0.000000,-0.000000,1.000000
-5.001072,0.097349,14.187444,0.995185,-0.098017,0.000000
24.361740,-10.594668,-28.719623,0.896873,-0.442289,0.000000
23.164050,3.412602,-18.224859,0.000000,-0.000000,1.000000
-17.786522,2.802344,-18.224859,-0.000000,-0.000000,1.000000
-21.316919,0.029366,27.813816,0.995185,-0.098017,0.000000
-23.770776,-2.657562,-29.222309,0.000000,0.000000,-1.000000
-8.747225,6.167975,5.503644,-0.831470,0.555570,0.000000
-10.718816,-0.060081,-1.531804,-0.997859,-0.065403,-0.000000
-19.361435,-17.417435,18.224859,0.000000,-0.000000,-1.000000
-2.513434,-10.409464,17.521768,-0.195090,-0.980785,0.000000
23.052051,-7.974019,-29.222309,-0.000000,0.000000,-1.000000
-25.242418,-2.464854,29.222309,0.000000,0.000000,1.000000
-2.287895,-18.678283,-29.222309,0.000000,-0.000000,-1.000000
19.687518,17.795551,-23.814027,0.751840,0.659346,-0.000000
2.052519,-4.557076,27.506324,-0.471397,0.881921,0.000000
-10.973361,24.174990,-22.386387,-0.442289,0.896873,0.000000
9.927024,16.295693,-29.222309,0.000000,0.000000,-1.000000
-14.110419,-18.795478,29.222309,-0.000000,0.000000,1.000000
-21.335304,-15.426796,29.222309,0.000000,0.000000,1.000000
26.277703,-3.908433,20.292119,0.980785,-0.195090,0.000000
-23.899997,-11.530992,-28.909786,-0.896873,-0.442289,0.000000
-23.935404,-11.459193,21.297711,-0.896873,-0.442289,0.000000
-17.944393,-17.925592,-18.224859,0.000000,-0.000000,1.000000
-11.757693,-16.572640,29.222309,-0.000000,0.000000,1.000000
9.758135,1.261288,29.222309,0.000000,-0.000000,1.000000
23.202443,-12.945491,-27.572972,0.896873,-0.442289,0.000000
-5.470164,9.213487,-15.483177,-0.555570,0.831470,0.000000
3.892000,16.259209,-18.224859,-0.000000,0.000000,1.000000
18.113313,13.568208,-29.222309,0.000000,0.000000,-1.000000
-13.010197,-11.438545,26.552154,-0.290285,-0.956940,0.000000
3.614865,6.135393,-29.222309,0.000000,-0.000000,-1.000000
-6.084487,11.138427,29.222309,0.000000,-0.000000,1.000000
-9.049997,-24.950370,-18.659428,-0.321440,-0.946930,0.000000
2.900074,-4.070766,-4.581960,-0.634393,0.773011,0.000000
3.466979,26.364980,-22.729134,0.065403,0.997859,0.000000
-24.129289,-11.066032,23.183446,-0.896873,-0.442289,0.000000
-9.703027,7.798561,-29.222309,0.000000,0.000000,-1.000000
-24.410701,-10.495386,-22.736099,-0.896873,-0.442289,0.000000
-26.168989,-4.454975,-27.678591,-0.980785,-0.195090,-0.000000
15.683422,-13.248787,22.670797,-0.995185,-0.098019,-0.000000
19.903547,-8.053126,-29.222309,0.000000,-0.000000,-1.000000
4.297080,2.538936,17.378510,-0.881921,-0.471397,0.000000
-0.010162,-16.203347,-18.224859,0.000000,0.000000,1.000000
0.717838,4.939959,-2.245450,-0.098017,-0.995185,0.000000
14.731950,22.070138,25.516584,0.555570,0.831469,-0.000000
-9.731174,-4.459012,-13.433629,-0.896873,-0.442289,-0.000000
0.244393,-16.077246,-18.224859,-0.000000,-0.000000,1.000000
-23.747087,-11.841061,27.210849,-0.896873,-0.442289,0.000000
5.040142,-9.444592,-7.315446,0.442289,-0.896873,0.000000
-9.197113,5.494669,-11.423106,-0.831470,0.555570,0.000000
2.900373,-11.789520,29.222309,0.000000,0.000000,1.000000
-0.881035,-5.899862,-29.222309,0.000000,0.000000,-1.000000
-16.824124,0.150876,29.222309,0.000000,-0.000000,1.000000
-22.339425,14.328935,25.174915,-0.831469,0.555570,0.000000
3.474003,3.599756,-4.908018,-0.634393,-0.773011,0.000000
-4.161944,26.227277,19.582254,-0.195090,0.980785,0.000000
17.957818,-1.817232,22.427890,0.471396,0.881922,-0.000000
-12.655632,6.617633,-18.224859,-0.000000,0.000000,1.000000
-2.424591,-17.307107,-18.224859,-0.000000,0.000000,1.000000
-9.261439,-24.878594,-27.357759,-0.321440,-0.946930,0.000000
-4.005199,26.258455,25.514996,-0.195090,0.980785,0.000000
-15.357779,14.723388,25.601428,0.881922,-0.471396,0.000000
-13.732031,22.738263,-27.387728,-0.555570,0.831469,0.000000
-26.326739,-3.661910,26.269447,-0.980785,-0.195090,-0.000000
-24.551016,-10.210855,-18.664600,-0.896873,-0.442289,0.000000
-24.933369,9.100078,26.973640,-0.946930,0.321440,0.000000
-20.730750,5.212402,-29.222309,0.000000,0.000000,-1.000000
25.442824,-7.599273,-25.230665,0.946930,-0.321440,0.000000
4.971625,0.396328,-14.372405,-0.995185,-0.098017,0.000000
-14.015184,15.654236,-24.925929,0.290284,-0.956941,0.000000
1.825687,23.559266,29.222309,0.000000,-0.000000,1.000000
17.120421,-20.279591,19.974731,0.659346,-0.751840,0.000000
8.918700,-5.911345,-12.314825,0.831470,-0.555570,0.000000
-0.901047,17.175475,-19.748094,0.471398,0.881921,0.000000
13.353915,9.181448,29.222309,0.000000,-0.000000,1.000000
-18.700362,-9.936617,29.222309,0.000000,-0.000000,1.000000
17.935603,-19.564695,24.706993,0.659346,-0.751840,0.000000
-5.084296,9.422818,10.768720,-0.442289,0.896873,0.000000
-15.597045,-14.203719,22.667615,0.956941,0.290284,-0.000000
-24.980513,8.961197,-25.851849,-0.946930,0.321440,0.000000
17.045722,0.526127,-21.769767,0.956941,-0.290281,0.000000
-4.781604,-19.486719,-29.222309,0.000000,0.000000,-1.000000
-1.833977,-4.654582,-14.966384,0.290285,0.956940,-0.000000
-19.942317,17.505009,-22.454944,-0.751840,0.659346,0.000000
19.793901,17.674244,-19.284758,0.751840,0.659346,-0.000000
-24.786279,-9.533392,-22.422164,-0.946930,-0.321440,0.000000
-14.374069,15.544493,-24.829228,0.471396,-0.881922,0.000000
-9.223468,24.891484,24.547532,-0.321440,0.946930,0.000000
3.941086,9.961637,11.293026,0.321440,0.946930,0.000000
16.111497,16.623472,18.224859,0.000000,0.000000,-1.000000
-3.774901,-10.018050,-3.347271,-0.321440,-0.946930,0.000000
-17.723915,-2.253418,-29.222309,0.000000,0.000000,-1.000000
4.297156,26.200381,-23.711095,0.195090,0.980785,-0.000000
23.491966,12.358397,-19.560845,0.896873,0.442289,-0.000000
16.098917,-21.156759,-22.308053,0.555570,-0.831469,0.000000
-20.794536,-12.578898,-29.222309,0.000000,0.000000,-1.000000
8.087680,18.332263,18.224859,0.000000,-0.000000,-1.000000
-18.019923,-1.850428,28.580252,-0.471396,0.881922,0.000000
4.978861,0.322863,-20.309734,-0.995185,-0.098017,0.000000
8.509158,25.133960,24.716628,0.321440,0.946930,-0.000000
1.590221,-4.728525,16.878972,-0.290285,0.956940,0.000000
17.020808,8.426132,-29.222309,0.000000,0.000000,-1.000000
-2.479850,-11.334419,-29.222309,0.000000,0.000000,-1.000000
-17.722942,4.860305,29.222309,0.000000,-0.000000,1.000000
-18.485310,-19.082616,-19.846129,-0.659346,-0.751840,-0.000000
-2.634498,-23.770363,18.224859,0.000000,0.000000,-1.000000
26.330740,-3.641796,-28.513508,0.980785,-0.195090,0.000000
-2.185972,18.637579,29.222309,0.000000,-0.000000,1.000000
6.611876,16.029040,-29.222309,0.000000,0.000000,-1.000000
-4.401405,-2.343758,15.286526,0.881921,0.471397,0.000000
-4.887556,1.065965,24.716378,0.956940,-0.290285,0.000000
0.531885,-10.687892,8.972828,0.065403,-0.997859,0.000000
-6.963669,-14.360406,29.222309,0.000000,-0.000000,1.000000
13.004949,6.018643,18.224859,0.000000,0.000000,-1.000000
20.157638,1.912022,22.973588,-0.471396,-0.881922,0.000000
-9.349862,-11.716258,18.224859,0.000000,0.000000,-1.000000
-13.701740,22.758503,-22.361431,-0.555570,0.831469,0.000000
-18.670266,-2.115842,-24.994815,-0.290285,0.956940,0.000000
13.150032,-18.689859,-18.224859,-0.000000,0.000000,1.000000
-1.722418,20.457101,-18.562549,0.773010,-0.634394,0.000000
