x,y,z,nx,ny,nz
2.102721,-1.238126,-11.149125,-0.881921,0.471396,0.000000
-5.532278,-16.562242,-37.156563,-0.382683,-0.923880,0.000000
-11.742518,12.877955,-34.372611,-0.649448,0.760406,0.000000
-8.275650,-4.065953,42.021639,-0.923880,-0.382683,0.000000
10.845801,7.001521,19.110280,0.852640,0.522499,-0.000000
15.878260,-1.494840,-4.226014,0.996917,-0.078459,0.000000
-10.586002,-13.865712,-28.727492,-0.649448,-0.760406,0.000000
-9.383289,8.885608,7.394018,-0.760406,0.649448,0.000000
14.902869,-5.691757,-9.676460,0.923880,-0.382683,0.000000
7.424400,-13.577499,-48.459263,0.000000,0.000000,-1.000000
-0.478543,2.402626,46.166087,0.290285,-0.956940,0.000000
15.511307,3.700516,-2.393458,0.972370,0.233445,-0.000000
-12.936282,0.120402,12.762020,-0.996917,0.078459,0.000000
1.065772,2.194847,21.468893,-0.471396,-0.881921,0.000000
2.941536,-4.374820,-48.459263,0.000000,0.000000,-1.000000
11.138955,6.523138,2.454191,0.852640,0.522499,0.000000
5.601445,16.533592,-30.926413,0.382683,0.923880,-0.000000
-8.692037,13.376123,-13.920364,-0.522499,0.852640,0.000000
13.280487,11.271213,-37.023421,0.760406,0.649448,0.000000
4.917487,-15.150131,0.506533,-0.000000,-0.000000,1.000000
-14.952577,-5.571753,-2.715175,-0.923880,-0.382683,0.000000
-9.167171,-0.799974,26.194959,-0.996917,-0.078460,-0.000000
-6.137310,-16.311630,-39.409912,-0.382683,-0.923880,0.000000
-12.902212,9.447527,-1.878152,-0.760406,0.649448,0.000000
-2.420279,-0.300540,10.946168,0.995185,0.098017,0.000000
8.438685,3.672350,30.721128,0.923880,0.382683,0.000000
-2.583947,8.842793,39.508942,-0.233445,0.972370,0.000000
-1.843281,-1.597128,-3.011361,0.773010,0.634393,0.000000
1.096331,2.178512,38.887693,-0.471396,-0.881921,0.000000
-1.561322,-1.872667,-3.493748,0.634393,0.773010,-0.000000
-15.565616,3.474304,-20.476713,-0.972370,0.233445,0.000000
-7.957672,4.625171,32.573950,-0.852640,0.522499,0.000000
8.505814,-1.615273,-8.386350,0.000000,1.000000,0.000000
5.999584,-1.248246,-12.909739,1.000000,0.000000,0.000000
3.449953,-17.085322,-41.397706,0.233446,-0.972370,0.000000
6.437442,-1.615273,-40.119442,0.000000,1.000000,0.000000
0.923855,6.578568,-48.459263,0.000000,-0.000000,-1.000000
7.345174,1.615273,-32.443736,0.000000,-1.000000,-0.000000
-2.922397,16.618210,-48.459263,0.000000,0.000000,-1.000000
-10.980151,13.529078,-44.536988,-0.649448,0.760406,0.000000
8.913563,-1.615273,-26.568531,0.000000,1.000000,0.000000
-0.700103,-2.335416,-44.029459,0.290285,0.956940,-0.000000
-1.105683,17.385471,-35.900928,-0.078459,0.996917,0.000000
13.429821,1.452213,0.506533,0.000000,-0.000000,1.000000
-9.525584,-10.644248,0.506533,0.000000,-0.000000,1.000000
-4.954323,-15.208324,-14.539099,-0.382683,-0.923880,0.000000
-7.805499,-4.873495,29.295726,-0.852640,-0.522499,-0.000000
-11.665930,5.560567,14.123025,-0.923880,0.382683,0.000000
-8.645761,-15.130921,-40.123903,-0.522498,-0.852640,0.000000
3.061880,-17.178490,-41.073406,0.233446,-0.972370,0.000000
-9.189693,-14.797599,-25.984265,-0.522498,-0.852640,0.000000
-12.437995,-3.476265,23.412832,-0.972370,-0.233445,0.000000
-9.359441,12.967138,-15.984580,-0.522499,0.852640,0.000000
-0.440221,-2.406522,25.785923,0.098017,0.995185,-0.000000
5.206012,11.605132,-48.459263,0.000000,0.000000,-1.000000
4.588866,-7.979920,37.324386,0.522499,-0.852640,0.000000
-15.967729,0.358037,-13.014080,-0.996917,0.078459,0.000000
11.422693,6.060120,21.006517,0.852640,0.522499,0.000000
16.723152,-4.958494,-43.076161,0.972370,-0.233446,0.000000
12.674264,-2.492134,19.604249,0.972370,-0.233445,0.000000
12.936819,-0.113578,3.980508,0.996917,-0.078459,0.000000
14.581031,7.981255,-24.445993,0.000000,-0.000000,1.000000
-14.213506,-10.142846,-43.171425,-0.852640,-0.522498,0.000000
7.756493,1.615273,9.607134,0.000000,-1.000000,0.000000
3.861601,12.345484,18.402452,0.233445,0.972370,0.000000
12.780055,-2.051484,23.075613,0.972370,-0.233445,0.000000
9.657055,-14.511199,-27.498112,0.522498,-0.852640,0.000000
-10.447483,-12.048169,-22.107700,-0.649448,-0.760406,0.000000
7.538769,-15.731127,-24.763148,0.382683,-0.923880,0.000000
-17.462494,0.127022,-26.200951,-0.996917,0.078459,0.000000
-9.472582,8.781060,1.993212,-0.760406,0.649448,0.000000
1.271089,2.085102,9.321269,-0.471396,-0.881921,0.000000
-15.861602,1.706505,-3.172239,-0.996917,0.078459,0.000000
-2.289645,0.850991,-43.866889,0.956940,-0.290285,0.000000
9.397464,-12.783579,0.506533,-0.000000,0.000000,1.000000
9.230130,0.333574,-16.840350,-1.000000,0.000000,0.000000
6.600043,14.526645,-9.943892,0.382683,0.923880,0.000000
9.230130,-1.157559,-25.169961,-1.000000,0.000000,0.000000
4.954374,-15.208303,-14.038865,0.382683,-0.923880,0.000000
-12.803477,-8.070322,-48.459263,0.000000,0.000000,-1.000000
5.999584,1.324471,13.447599,1.000000,0.000000,0.000000
-16.087784,6.677721,-35.485867,-0.923880,0.382683,0.000000
-10.324750,-2.013361,24.758425,0.000000,-0.000000,1.000000
12.027252,4.688256,23.985657,0.923880,0.382683,-0.000000
1.989769,-1.418633,-12.765636,-0.773010,0.634393,0.000000
