x,y,z,nx,ny,nz
11.886218,-1.353624,2.372034,0.000000,-0.000000,1.000000
1.940448,8.790215,-0.159546,-0.242980,-0.970031,-0.000000
-2.927629,-13.962654,2.372034,-0.000000,0.000000,1.000000
11.942760,-10.296282,2.372034,0.000000,-0.000000,1.000000
9.271659,-3.949338,2.372034,-0.000000,-0.000000,1.000000
-2.309786,-15.664995,1.360916,-0.146730,-0.989177,0.000000
0.749215,15.816651,-0.169645,0.049068,0.998795,0.000000
-2.290207,-15.667900,0.265150,-0.146730,-0.989177,0.000000
14.045253,-6.350476,-2.372034,0.000000,0.000000,-1.000000
-11.622227,-10.755362,-0.533744,-0.740951,-0.671559,0.000000
7.957351,13.691353,-0.441134,0.514103,0.857729,-0.000000
14.039631,7.350363,-1.649866,0.903989,0.427555,-0.000000
8.710706,8.212706,-2.372034,-0.000000,0.000000,-1.000000
4.894945,10.778062,-2.372034,-0.000000,0.000000,-1.000000
-8.726586,-13.052149,-2.372034,0.000000,-0.000000,-1.000000
10.800354,4.851399,2.372034,0.000000,0.000000,1.000000
13.029825,7.736282,-2.372034,-0.000000,0.000000,-1.000000
1.260786,15.692581,-2.372034,-0.000000,0.000000,-1.000000
11.203730,-5.317531,2.372034,0.000000,-0.000000,1.000000
-14.917163,2.111885,-2.372034,-0.000000,-0.000000,-1.000000
15.831498,0.446995,2.149546,0.998795,0.049068,-0.000000
-10.434865,-8.788631,2.372034,-0.000000,0.000000,1.000000
8.116870,-5.235080,-2.372034,0.000000,0.000000,-1.000000
7.765268,13.806484,2.325688,0.514103,0.857729,-0.000000
-1.092629,15.799780,-1.132054,-0.049068,0.998795,0.000000
-4.592564,-9.199627,-2.372034,0.000000,-0.000000,-1.000000
-7.432617,11.874574,-2.372034,-0.000000,-0.000000,-1.000000
14.287813,-2.167770,2.372034,0.000000,-0.000000,1.000000
-15.041474,-4.963493,2.302369,-0.941544,-0.336890,0.000000
-2.496064,-11.388352,2.372034,-0.000000,0.000000,1.000000
11.640089,0.836543,-2.372034,0.000000,0.000000,-1.000000
3.204091,-8.410491,-1.970888,-0.336890,0.941544,0.000000
9.655469,0.179060,2.372034,0.000000,-0.000000,1.000000
-4.147045,15.284777,-0.941507,-0.242980,0.970031,0.000000
15.774485,-1.571667,-1.137159,0.989177,-0.146730,0.000000
-2.306476,-10.389566,2.372034,-0.000000,0.000000,1.000000
-8.807689,-1.870689,-1.216143,0.970031,0.242980,0.000000
-3.163306,10.830451,2.372034,0.000000,0.000000,1.000000
8.606625,-10.564776,2.372034,-0.000000,-0.000000,1.000000
-6.902789,-8.354168,-2.372034,0.000000,-0.000000,-1.000000
12.348560,-7.486140,-2.372034,0.000000,0.000000,-1.000000
-13.581187,2.026339,2.372034,-0.000000,0.000000,1.000000
-0.874882,-14.304911,2.372034,-0.000000,-0.000000,1.000000
1.757681,-9.816589,2.372034,-0.000000,-0.000000,1.000000
-0.432589,11.413143,2.372034,0.000000,0.000000,1.000000
2.179156,12.385618,-2.372034,0.000000,0.000000,-1.000000
10.009856,1.327485,2.372034,0.000000,-0.000000,1.000000
