x,y,z,nx,ny,nz
23.641703,32.734480,4.028960,0.000000,-0.000000,1.000000
-39.587415,18.241066,4.028960,-0.000000,-0.000000,1.000000
-22.553185,37.729005,-4.028960,0.000000,0.000000,-1.000000
3.706374,11.500859,-0.203063,-0.290285,-0.956940,0.000000
43.564476,11.300088,4.028960,0.000000,-0.000000,1.000000
-0.473957,39.309684,4.028960,-0.000000,0.000000,1.000000
-1.645272,-14.032328,4.028960,0.000000,-0.000000,1.000000
33.922537,-13.539429,-4.028960,0.000000,0.000000,-1.000000
24.184194,-1.063658,-4.028960,0.000000,0.000000,-1.000000
45.912844,-5.232342,-3.428238,0.989177,-0.146730,0.000000
-1.384669,-34.150157,4.028960,-0.000000,0.000000,1.000000
-32.142290,8.243917,4.028960,-0.000000,-0.000000,1.000000
33.837642,29.201660,4.028960,0.000000,-0.000000,1.000000
-15.959323,1.248248,-4.028960,0.000000,-0.000000,-1.000000
3.856298,-27.670391,4.028960,0.000000,-0.000000,1.000000
-30.011982,-29.132920,4.028960,-0.000000,0.000000,1.000000
-4.242398,38.355550,4.028960,-0.000000,-0.000000,1.000000
-2.104083,-42.504097,-4.028960,0.000000,-0.000000,-1.000000
14.223074,4.916316,4.028960,-0.000000,0.000000,1.000000
40.320385,16.162948,-4.028960,0.000000,0.000000,-1.000000
9.121098,42.706980,4.028960,0.000000,-0.000000,1.000000
11.596188,-14.728346,-4.028960,0.000000,0.000000,-1.000000
23.854111,13.694443,4.028960,0.000000,-0.000000,1.000000
-22.169584,10.759770,4.028960,-0.000000,-0.000000,1.000000
-28.827701,17.196548,-4.028960,0.000000,0.000000,-1.000000
-27.812277,22.107072,4.028960,-0.000000,-0.000000,1.000000
-8.050248,41.674782,4.028960,0.000000,-0.000000,1.000000
-31.951732,2.188970,-1.546959,-0.773011,-0.634393,0.000000
-3.034187,-30.324474,4.028960,0.000000,-0.000000,1.000000
-10.726082,12.974351,4.028960,-0.000000,0.000000,1.000000
-6.390625,44.798742,4.028960,-0.000000,-0.000000,1.000000
-8.559978,-22.879402,4.028960,-0.000000,0.000000,1.000000
33.224973,27.223869,4.028960,-0.000000,0.000000,1.000000
-42.316952,-0.779224,-4.028960,0.000000,0.000000,-1.000000
20.823979,7.055536,4.028960,-0.000000,0.000000,1.000000
-14.042064,-41.289144,-4.028960,0.000000,-0.000000,-1.000000
-29.426049,-4.631411,-4.028960,0.000000,0.000000,-1.000000
-28.822720,-28.858360,4.028960,0.000000,-0.000000,1.000000
-6.229792,27.635808,-4.028960,0.000000,0.000000,-1.000000
11.995986,24.712507,-4.028960,0.000000,0.000000,-1.000000
2.566449,13.889230,-4.028960,0.000000,-0.000000,-1.000000
44.728424,11.505803,1.316855,0.970031,0.242980,-0.000000
-21.749657,8.866613,4.028960,-0.000000,-0.000000,1.000000
36.471161,-8.731623,4.028960,-0.000000,0.000000,1.000000
-29.082607,12.184496,-4.028960,0.000000,0.000000,-1.000000
17.597948,33.522102,-2.208160,-0.098017,-0.995185,0.000000
-2.829905,29.170029,4.028960,-0.000000,-0.000000,1.000000
-13.790475,30.533650,4.028960,0.000000,0.000000,1.000000
-40.313081,22.575192,2.558838,-0.857729,0.514103,0.000000
32.868675,-25.923201,4.028960,-0.000000,0.000000,1.000000
45.464732,-8.253270,2.254773,0.989177,-0.146730,0.000000
-15.625361,-43.151086,-4.028960,0.000000,-0.000000,-1.000000
23.985698,8.762902,4.028960,-0.000000,0.000000,1.000000
43.392453,-15.814502,-1.801168,0.941544,-0.336890,0.000000
-5.523988,12.095022,-4.028960,0.000000,0.000000,-1.000000
-23.561819,-5.646870,-4.028960,0.000000,0.000000,-1.000000
1.964784,39.468728,4.028960,0.000000,-0.000000,1.000000
