x,y,z,nx,ny,nz
-23.114576,-7.078877,-15.820742,0.000000,0.000000,-1.000000
2.972445,-16.078037,-10.309749,-0.000000,1.000000,0.000000
-40.570141,-16.559618,-15.820742,0.000000,0.000000,-1.000000
2.093499,12.267275,-10.755220,-0.000000,0.000000,1.000000
17.152011,21.143559,-12.545832,-0.000000,1.000000,0.000000
-32.666671,21.143559,7.351727,-0.000000,1.000000,0.000000
-5.615101,-21.143559,-2.456681,0.000000,-1.000000,0.000000
11.276365,11.119114,-15.820742,0.000000,0.000000,-1.000000
-27.238576,-18.486659,13.683920,0.995185,0.000000,-0.098017
37.058094,-16.078037,9.001870,-0.000000,1.000000,0.000000
-38.393003,-16.078037,-8.101160,-0.000000,1.000000,0.000000
20.110480,-4.647353,-10.755220,-0.000000,0.000000,1.000000
-21.794307,8.710987,-10.755220,-0.000000,0.000000,1.000000
-49.721531,-16.233208,2.527020,-1.000000,0.000000,0.000000
24.838185,-1.174026,-10.755220,-0.000000,0.000000,1.000000
38.624499,16.078037,6.062419,-0.000000,-1.000000,0.000000
23.460954,16.078037,2.513589,0.000000,-1.000000,0.000000
47.723350,21.143559,-6.319253,-0.000000,1.000000,0.000000
13.897832,16.078037,-1.181249,0.000000,-1.000000,0.000000
-12.530966,-16.510010,-15.820742,0.000000,0.000000,-1.000000
-16.099182,14.464496,-15.820742,0.000000,0.000000,-1.000000
49.257372,10.591780,-15.820742,0.000000,0.000000,-1.000000
33.299640,-18.533469,15.820742,0.000000,0.000000,1.000000
16.270901,21.143559,-6.346178,-0.000000,1.000000,0.000000
7.043805,-10.378424,-15.820742,0.000000,0.000000,-1.000000
38.541968,-12.964140,-10.755220,0.000000,-0.000000,1.000000
16.843321,-15.536879,-10.755220,0.000000,-0.000000,1.000000
-20.027139,20.268634,14.698513,-0.956941,0.000000,-0.290284
-19.484949,-5.111036,-15.820742,0.000000,0.000000,-1.000000
-47.555436,16.078037,8.885525,0.000000,-1.000000,0.000000
-22.122748,-21.143559,3.646412,0.000000,-1.000000,0.000000
-49.721531,-16.689387,-2.875863,-1.000000,0.000000,0.000000
-49.461296,16.078037,2.453619,0.000000,-1.000000,0.000000
16.270609,-16.078037,-9.260973,-0.000000,1.000000,0.000000
16.564824,-21.143559,-15.070120,0.000000,-1.000000,0.000000
-0.036977,-21.143559,11.790399,0.000000,-1.000000,0.000000
33.736814,21.143559,5.191985,-0.000000,1.000000,0.000000
44.293234,-1.986532,-10.755220,-0.000000,0.000000,1.000000
-10.193000,-12.356484,-15.820742,0.000000,0.000000,-1.000000
-28.285200,-16.078037,-9.573201,-0.000000,1.000000,0.000000
-38.665600,-21.143559,-3.919204,0.000000,-1.000000,0.000000
-17.826411,-9.091790,-15.820742,0.000000,0.000000,-1.000000
1.000119,-21.143559,-12.832371,0.000000,-1.000000,0.000000
-46.410081,-16.078037,-0.429004,-0.000000,1.000000,0.000000
-21.008137,-16.078037,-9.694351,-0.000000,1.000000,0.000000
-25.683622,18.769236,10.223093,0.634393,-0.000000,0.773011
49.721531,-9.844233,-13.063488,1.000000,0.000000,-0.000000
39.050806,16.078037,-6.888735,0.000000,-1.000000,0.000000
-49.721531,3.873277,-14.900385,-1.000000,0.000000,0.000000
43.570650,-16.078037,15.179274,0.000000,1.000000,-0.000000
-0.187759,14.766499,-10.755220,-0.000000,0.000000,1.000000
48.531321,21.143559,-15.721688,-0.000000,1.000000,0.000000
32.350262,-3.207805,-15.820742,0.000000,0.000000,-1.000000
8.780672,16.078037,4.619073,0.000000,-1.000000,0.000000
-7.987733,16.078037,0.589758,0.000000,-1.000000,0.000000
14.964501,16.078037,-4.736075,0.000000,-1.000000,0.000000
-18.248300,-21.143559,-5.799399,0.000000,-1.000000,0.000000
-49.721531,11.867298,-13.243358,-1.000000,0.000000,0.000000
18.117970,-21.143559,9.810120,-0.000000,-1.000000,0.000000
-29.901352,16.078037,2.492508,0.000000,-1.000000,0.000000
35.579456,-16.078037,0.553710,-0.000000,1.000000,0.000000
16.698709,21.143559,4.351081,-0.000000,1.000000,0.000000
-6.675828,12.762051,-10.755220,-0.000000,0.000000,1.000000
-20.256552,15.003019,-10.755220,-0.000000,0.000000,1.000000
17.982515,-21.143559,-2.390739,0.000000,-1.000000,0.000000
-41.453834,-21.143559,-5.944708,0.000000,-1.000000,0.000000
30.960484,5.103260,-15.820742,0.000000,0.000000,-1.000000
21.698197,-21.143559,-10.555090,0.000000,-1.000000,0.000000
39.286464,21.143559,-8.734410,-0.000000,1.000000,0.000000
-16.264360,-11.434551,-15.820742,0.000000,0.000000,-1.000000
-1.971986,16.078037,13.534828,0.000000,-1.000000,0.000000
-17.204751,-20.894410,-15.820742,0.000000,0.000000,-1.000000
15.432087,-10.618367,-10.755220,0.000000,-0.000000,1.000000
-5.546197,-18.043503,-15.820742,0.000000,0.000000,-1.000000
-47.798610,21.143559,7.278534,-0.000000,1.000000,0.000000
3.283959,-21.143559,3.044561,0.000000,-1.000000,0.000000
-7.462653,17.709388,-15.820742,0.000000,0.000000,-1.000000
-15.207824,-21.143559,11.908813,0.000000,-1.000000,0.000000
