x,y,z,nx,ny,nz
-5.145544,4.651622,4.604233,-0.866025,0.500000,0.000000
-3.202607,-6.781983,4.855534,-0.000000,-1.000000,-0.000000
-3.394829,-1.862654,-47.182833,-0.881921,-0.471397,0.000000
1.528411,-6.781983,2.994163,-0.000000,-1.000000,-0.000000
0.228882,6.781983,5.960680,-0.000000,1.000000,0.000000
0.574474,6.781983,3.971800,-0.000000,1.000000,0.000000
-3.839826,-0.517100,-34.787329,-0.995185,-0.098017,0.000000
-1.873461,-3.389053,-35.096202,-0.471397,-0.881921,0.000000
-3.851540,0.398171,-24.484919,-0.995185,0.098017,0.000000
-2.935056,1.619135,0.000000,0.000000,0.000000,-1.000000
0.082395,3.882641,-20.710898,0.098017,0.995185,-0.000000
-3.595295,1.486606,-47.283139,-0.956940,0.290285,0.000000
3.708713,-1.112716,-37.276221,0.956940,-0.290285,0.000000
4.673430,-5.469348,4.671848,0.866025,-0.500000,0.000000
2.895777,-2.574988,-44.724839,0.773010,-0.634393,0.000000
3.848599,0.428034,-40.605705,0.995185,0.098017,0.000000
5.862150,3.410425,5.347190,0.866025,0.500000,0.000000
-3.369358,-4.703265,6.468741,0.000000,0.000000,1.000000
-5.457448,4.111390,3.883954,-0.866025,0.500000,0.000000
3.290357,-6.781983,0.671391,-0.000000,-1.000000,-0.000000
-1.757619,3.450972,-44.705021,-0.471397,0.881921,0.000000
2.412101,3.029455,-27.817315,0.634393,0.773010,-0.000000
-0.896681,-1.154030,6.468741,0.000000,0.000000,1.000000
-2.160704,4.615543,0.000000,0.000000,0.000000,-1.000000
6.431403,2.424449,4.745322,0.866025,0.500000,0.000000
-1.177384,0.276980,-49.203381,-0.000000,-0.000000,-1.000000
1.288993,-3.655240,-39.981882,0.290285,-0.956940,0.000000
2.437597,3.008531,-39.893164,0.634393,0.773010,0.000000
-3.434653,-1.788149,-21.731815,-0.881921,-0.471397,0.000000
-6.931158,1.558848,0.808390,-0.866025,0.500000,0.000000
3.681027,1.203984,-32.344657,0.956940,0.290285,-0.000000
4.489158,5.788517,0.388946,0.866025,0.500000,0.000000
-1.536634,1.378809,-49.203381,-0.000000,-0.000000,-1.000000
1.705121,3.847965,0.000000,0.000000,0.000000,-1.000000
2.857356,-2.621804,-43.719998,0.773010,-0.634393,0.000000
4.152544,-1.420505,6.468741,0.000000,0.000000,1.000000
-3.801161,6.435551,6.468741,0.000000,0.000000,1.000000
3.773926,-0.897737,-18.846766,0.956940,-0.290285,0.000000
-1.085376,3.717006,-46.091183,-0.290285,0.956940,0.000000
-6.357755,-2.552012,1.133256,-0.866025,-0.500000,-0.000000
2.496809,2.959937,-37.488490,0.634393,0.773010,0.000000
-7.759566,0.124003,5.617745,-0.866025,0.500000,0.000000
-3.873572,0.174475,-45.659388,-0.995185,0.098017,0.000000
0.800937,3.803290,-32.214988,0.290285,0.956940,-0.000000
-1.321925,3.645250,-32.833847,-0.290285,0.956940,0.000000
-7.144591,1.189172,4.396345,-0.866025,0.500000,0.000000
6.844982,-1.708109,2.399710,0.866025,-0.500000,0.000000
3.339593,-1.965995,-38.609494,0.881921,-0.471397,0.000000
3.877811,-0.131436,-28.644415,0.995185,-0.098017,0.000000
-3.066856,2.366528,-22.165233,-0.773010,0.634393,0.000000
3.256225,2.121964,-44.364359,0.881921,0.471397,-0.000000
-7.154022,1.172837,5.373822,-0.866025,0.500000,0.000000
-3.606614,6.781983,2.462392,-0.000000,1.000000,0.000000
-0.188676,3.872173,-39.865417,-0.098017,0.995185,0.000000
3.269195,2.097700,-24.604443,0.881921,0.471397,-0.000000
-0.638272,-6.781983,4.207105,-0.000000,-1.000000,-0.000000
3.860499,6.191321,0.000000,0.000000,0.000000,-1.000000
1.497682,3.589911,-28.208229,0.471397,0.881921,-0.000000
-1.710840,2.167007,-18.557373,0.000000,0.000000,1.000000
0.293731,-3.861826,-25.041030,0.098017,-0.995185,0.000000
-1.996255,6.781983,1.852133,-0.000000,1.000000,0.000000
-2.433039,3.012272,-42.476518,-0.634393,0.773010,0.000000
-2.913167,2.553799,-30.995594,-0.773010,0.634393,0.000000
