x,y,z,nx,ny,nz
55.924369,22.014734,12.087341,-0.000000,1.000000,0.000000
-55.801784,22.014734,14.586718,-0.000000,1.000000,0.000000
-23.687421,22.014734,2.091866,-0.000000,1.000000,0.000000
48.880610,-7.412554,-16.439360,0.000000,0.000000,-1.000000
54.665187,1.446270,-10.682947,-0.000000,0.000000,1.000000
-49.931082,-22.014734,-9.172187,0.000000,-1.000000,0.000000
-52.511120,22.014734,-3.466429,-0.000000,1.000000,0.000000
-1.640281,-12.547398,-10.682947,0.000000,-0.000000,1.000000
-17.926086,-5.636077,-16.439360,0.000000,0.000000,-1.000000
-45.126045,16.258322,-2.068454,0.000000,-1.000000,0.000000
34.457073,21.951752,16.439360,-0.000000,0.000000,1.000000
8.876822,17.129486,16.439360,0.000000,-0.000000,1.000000
-40.066340,-16.258322,-2.108461,-0.000000,1.000000,0.000000
3.004424,-18.140878,13.821002,-0.995185,0.000000,-0.098017
-56.577271,-20.679404,-16.257083,-1.000000,0.000000,0.000000
-53.626901,5.581301,-10.682947,0.000000,-0.000000,1.000000
3.234536,-16.258322,13.379765,0.000000,1.000000,0.000000
-56.577271,-3.991707,-13.058503,-1.000000,0.000000,0.000000
29.835885,-1.557917,-16.439360,0.000000,0.000000,-1.000000
33.975593,-22.014734,-2.591434,0.000000,-1.000000,0.000000
29.117798,-1.517221,-10.682947,-0.000000,0.000000,1.000000
6.751720,1.717575,-16.439360,0.000000,0.000000,-1.000000
-33.212589,22.014734,-13.878476,-0.000000,1.000000,0.000000
12.031397,22.014734,-13.318358,-0.000000,1.000000,0.000000
-37.902582,-22.014734,0.722705,0.000000,-1.000000,0.000000
-34.151637,-22.014734,-12.377583,0.000000,-1.000000,0.000000
11.213304,16.258322,14.600367,-0.000000,-1.000000,0.000000
25.809355,-19.952577,-16.439360,0.000000,0.000000,-1.000000
-56.577271,-8.092718,-12.404631,-1.000000,0.000000,0.000000
8.768452,15.058485,-10.682947,-0.000000,0.000000,1.000000
-0.826867,-16.258322,8.227036,0.000000,1.000000,0.000000
-23.365802,-16.258322,-5.246095,-0.000000,1.000000,0.000000
24.659226,-18.123657,13.152444,0.995185,0.000000,0.098018
-28.903658,16.258322,14.224802,0.000000,-1.000000,0.000000
-20.087772,-0.885289,-16.439360,0.000000,0.000000,-1.000000
-42.828458,-22.014734,-12.480104,0.000000,-1.000000,0.000000
-32.543448,4.887687,-16.439360,0.000000,0.000000,-1.000000
-31.775756,-12.375334,-16.439360,0.000000,0.000000,-1.000000
0.167471,-16.258322,2.516728,-0.000000,1.000000,0.000000
