x,y,z,nx,ny,nz
-13.335003,-31.991504,-3.214250,-0.382684,-0.923879,0.000000
-11.814054,-23.444118,-1.553183,-0.773010,-0.634394,0.000000
-8.393956,-5.094981,0.113848,0.881921,0.471397,0.000000
-22.748280,7.283708,-4.258838,0.000000,0.000000,-1.000000
28.444364,3.438262,3.813676,0.290285,-0.956940,0.000000
13.123298,32.079195,-2.469856,0.382684,0.923879,0.000000
-12.696939,-1.061933,4.258838,0.000000,-0.000000,1.000000
6.557353,7.302134,0.679877,-0.634393,-0.773011,0.000000
-10.739090,-16.366431,4.258838,-0.000000,0.000000,1.000000
-9.877541,-23.073018,-4.258838,0.000000,0.000000,-1.000000
32.222837,12.776517,4.119231,0.923879,0.382684,-0.000000
4.805160,8.548869,3.582086,-0.471397,-0.881921,0.000000
20.447324,4.789725,4.258838,0.000000,-0.000000,1.000000
-24.015513,13.667620,-4.258838,0.000000,-0.000000,-1.000000
26.067249,18.563528,-4.258838,0.000000,0.000000,-1.000000
10.996263,12.253680,-4.258838,0.000000,-0.000000,-1.000000
-21.931491,-14.421715,-4.258838,0.000000,0.000000,-1.000000
2.622747,-34.577886,-1.391610,0.043619,-0.999048,0.000000
19.477558,-28.686674,4.145562,0.537299,-0.843392,0.000000
-30.111229,-3.549377,-4.258494,0.098017,0.995185,-0.000000
3.004989,9.334191,-3.517398,-0.290285,-0.956940,0.000000
19.333141,9.863719,4.258838,0.000000,-0.000000,1.000000
-21.761175,-6.424894,4.258838,0.000000,-0.000000,1.000000
-18.733175,17.386878,4.258838,-0.000000,-0.000000,1.000000
31.683872,14.077690,3.434802,0.923879,0.382684,-0.000000
29.175458,18.710320,0.123454,0.843392,0.537299,-0.000000
5.699933,-10.146240,4.258838,-0.000000,-0.000000,1.000000
26.098843,-1.204276,-2.136958,0.956941,0.290284,-0.000000
11.763374,27.569776,-1.343612,0.773010,-0.634394,0.000000
19.395942,-17.845650,-4.258838,0.000000,-0.000000,-1.000000
14.962458,-21.948608,-0.851593,-0.098016,-0.995185,0.000000
33.233994,9.576925,4.258838,0.000000,-0.000000,1.000000
-9.735273,29.594883,4.258838,0.000000,0.000000,1.000000
-15.275423,-31.122477,-2.095621,-0.461749,-0.887011,0.000000
27.494244,-3.008450,1.016701,0.471397,0.881921,-0.000000
-11.174383,-25.952276,3.126600,-0.995185,0.098018,0.000000
6.183263,21.296757,4.258838,-0.000000,0.000000,1.000000
33.374227,-9.410572,2.169967,0.953717,-0.300705,0.000000
24.061476,11.168296,-4.258838,0.000000,-0.000000,-1.000000
4.867124,-26.990306,4.258838,0.000000,-0.000000,1.000000
-30.089166,11.257717,4.258838,-0.000000,-0.000000,1.000000
2.690759,-16.055477,-4.258838,0.000000,0.000000,-1.000000
31.474048,-14.584252,2.633935,0.923879,-0.382684,0.000000
-15.350330,-1.440215,-4.258838,0.000000,0.000000,-1.000000
14.859110,12.199952,-4.258838,0.000000,0.000000,-1.000000
-23.785769,-1.148163,-4.258838,0.000000,0.000000,-1.000000
10.994938,14.067174,-4.258838,0.000000,-0.000000,-1.000000
-0.844305,-27.746135,4.258838,-0.000000,0.000000,1.000000
-11.331758,24.408762,-2.989982,-0.956940,0.290285,0.000000
5.561745,-23.551537,-4.258838,0.000000,0.000000,-1.000000
-24.795651,9.523896,4.258838,-0.000000,-0.000000,1.000000
